1.000000000000000000e+01,6.291495882737798695e-01,5.494950293720298751e-01,9.967912388570998594e-01,1.214170402850120567e+00,1.040487709639264846e+00,9.849496996502238311e-01,1.145529521582082655e+00,8.705282368637812240e-01,9.926792789110389092e-01,1.038462903408187143e+00,1.043089259037290883e+00,1.701330204975004978e+00,5.271935908890623690e-01,2.982378733936923965e+01,1.807052647978860094e+01,1.910986300955856620e+01,2.500168513212464916e+01,2.558181916167139036e+01,7.879461801643381058e+00,6.467294898436414030e+00,2.359614412310387621e+01,2.047463339594652609e+01,2.570346035162933518e+01,1.301263363012234464e+01,1.563840369514120532e+01,2.086721926119291126e+01,1.482100954306846141e+01,1.199935868547583162e+01,2.649760907232112217e+01
1.100000000000000000e+01,7.377081160489901146e-01,9.037902130134229939e-01,5.112432568887541606e-01,9.909680270257610335e-01,1.076840995732740058e+00,1.136103783424369906e+00,1.147266406767110114e+00,8.521300438464798344e-01,1.081910017520451461e+00,1.128962886289872403e+00,1.059047279474929493e+00,1.590098074998298028e+00,4.120171509739272153e-01,2.096955098429729247e+01,1.619078062801030526e+01,1.931216696105667552e+01,2.599174605882507905e+01,2.643861637460506842e+01,8.121287371167856151e+00,9.783130126034309981e+00,2.291018483811846096e+01,1.459225821508866439e+01,2.416648866610488611e+01,1.494116740808492949e+01,2.590193809657669988e+01,2.046982188566927618e+01,1.303300714319267684e+01,1.159697259884189080e+01,2.957462564793519988e+01
1.200000000000000000e+01,1.498278590778674424e+00,6.981068935851419965e-01,5.447745314586024401e-01,1.496342645158722062e+00,9.586825928973863320e-01,9.473680990943058600e-01,9.759831547548487585e-01,8.724629698130417221e-01,9.548487040812606574e-01,1.021420250112035966e+00,1.099084238549211445e+00,1.580333461593277145e+00,2.023550384317107931e-01,2.694773462667099651e+01,1.846030339523456831e+01,1.531380450759962386e+01,2.647043427978956842e+01,2.444766513174023004e+01,6.013333360995993360e+00,6.457591812365111039e+00,2.401290272845800899e+01,1.602646486418516503e+01,1.633280369994532677e+01,1.903647004798888887e+01,2.413679435129920847e+01,1.612789200316743532e+01,1.240333698830219689e+01,1.144601600469506586e+01,2.544520935073532186e+01
1.300000000000000000e+01,1.153068103534866440e+00,1.236612239859309570e+00,8.175814087547903508e-01,8.385290177671596012e-01,1.072152466100772195e+00,9.039716664157025905e-01,1.073880012366397407e+00,1.142908535976466133e+00,1.033666391845925903e+00,1.085367060065850930e+00,1.024993864238966657e+00,1.643395758488186420e+00,4.472322774015047853e-01,3.242521766924365068e+01,1.894494655501166847e+01,1.536254678050293343e+01,2.201673212984746186e+01,2.283155263892200892e+01,6.622027594467039258e+00,1.027046263770485268e+01,2.098996557161934362e+01,1.574938784700464822e+01,1.858435201828369543e+01,2.524145253876339012e+01,1.424729522444473595e+01,1.238873356419758487e+01,1.024623505828759917e+01,1.376361117421862978e+01,2.555552271622044103e+01
1.400000000000000000e+01,1.479672028108352411e+00,6.902039052649812101e-01,1.345096805861528244e+00,1.397062678501973298e+00,1.056564005216755309e+00,9.764576634356859630e-01,9.877578603967128723e-01,9.844920078786951745e-01,9.928594988610326411e-01,1.113601523653918290e+00,1.123817507325313381e+00,1.457610261106742744e+00,5.509745088024651238e-01,2.874872598434390625e+01,1.825634618038127144e+01,1.742701716948488411e+01,2.392674486196400352e+01,2.382655325213972120e+01,7.764917976918495057e+00,6.431723906264662283e+00,2.074669918118338430e+01,1.545149126130360706e+01,2.670665545378314931e+01,2.244650089656978764e+01,2.168768461310246565e+01,1.351394937707088495e+01,1.752517380621983989e+01,1.048962515776087834e+01,2.822105875241504691e+01
1.500000000000000000e+01,1.273824586938577585e+00,1.134346830937740691e+00,8.154811860688490066e-01,7.805329147181288008e-01,1.079662186495436993e+00,1.142764607251640641e+00,1.110869029271272623e+00,9.973288997595954886e-01,8.998176648054519999e-01,1.183457941432872529e+00,1.023108574891703926e+00,1.130482945436495301e+00,5.734868267869912550e-01,3.085890762142253507e+01,1.825460112775577670e+01,1.902468744855136862e+01,2.683987350318922438e+01,2.655781821442692703e+01,8.083022502892745820e+00,5.470342960370496499e+00,2.256191962815624308e+01,2.619763550738806046e+01,1.555610738694273287e+01,1.530100654348456679e+01,2.064419075792067559e+01,2.438745164188244274e+01,1.425362329713768617e+01,1.404964367999522068e+01,2.905494149149777883e+01
1.600000000000000000e+01,9.169664767935371552e-01,1.309114844568406877e+00,6.913832827762521616e-01,1.452538999759034333e+00,9.971353095968109592e-01,1.069140777117753682e+00,1.028518231764508295e+00,9.020646319681372427e-01,9.696154525914950639e-01,1.143841290538274214e+00,1.007808024671154934e+00,1.299624555923315494e+00,6.936082786637354225e-01,3.456360832593350096e+01,1.946665020453400174e+01,1.632819274818929500e+01,2.420578903178294539e+01,2.338357925696562489e+01,8.469952211716361035e+00,7.307557042321572993e+00,2.480404034598759466e+01,2.276539037844187163e+01,2.135665921385366772e+01,1.312626638536565693e+01,1.302015641431016846e+01,1.833196793246239054e+01,1.074432030675482430e+01,1.410187007440413964e+01,2.848322000219631178e+01
1.700000000000000000e+01,1.470957691428334213e+00,1.062075295679580256e+00,1.407188803979942948e+00,1.050137960527647962e+00,9.466054832767382132e-01,9.537463025121446503e-01,1.001437082009008828e+00,9.892772392407462867e-01,1.028317820469785815e+00,1.052150643436694732e+00,1.109698449737325010e+00,1.009797853475207896e+00,3.721095484006383680e-01,3.882163356677917676e+01,1.745305553802153753e+01,1.512076743869665663e+01,2.423488945744522027e+01,2.405634342055114061e+01,5.761205633697800366e+00,8.232624027837298186e+00,2.496776425826783807e+01,1.486465926874477539e+01,2.096107514255459137e+01,1.948467304954461099e+01,2.563064149636516120e+01,1.256192653802320436e+01,1.870839020869516034e+01,1.101103732426457782e+01,2.890615301551957117e+01
1.800000000000000000e+01,1.428844566384558368e+00,1.374409135889268274e+00,1.230857709653760734e+00,1.017426560309703909e+00,9.313585944619650059e-01,1.083156075957783626e+00,9.096399932529615207e-01,1.145689345090448397e+00,8.241310802693283533e-01,1.137945805088329987e+00,1.146528891543344697e+00,1.039536993573358492e+00,2.082876290853951651e-01,2.268576268098654225e+01,1.919732874872189399e+01,1.606287967124177385e+01,2.626273836426849684e+01,2.516239414372774519e+01,6.066190747120373317e+00,6.712521800094722657e+00,1.772845482830263464e+01,1.331059666889432691e+01,1.366820156601626834e+01,1.780394570751299455e+01,2.513605069746844833e+01,1.346033777209708582e+01,1.887549160212416410e+01,1.133918388817071943e+01,2.706820188250746284e+01
1.900000000000000000e+01,1.110173376550195545e+00,1.173133384089488640e+00,9.675802409407707749e-01,1.163273264516224703e+00,1.046071463246459166e+00,1.016934952465285091e+00,8.575154817177892408e-01,8.745472663367046540e-01,9.159631847286272555e-01,1.173767322039807492e+00,1.186269718318728739e+00,1.787467203803472016e+00,6.878477253032621030e-01,3.101787694468235301e+01,1.677744860523486992e+01,1.535636771597232908e+01,2.209532886078443781e+01,2.607305910844603858e+01,9.337296580137167012e+00,1.412482269941877355e+01,2.186451160809941996e+01,1.340254074656223438e+01,2.213564748838328100e+01,1.832353498732723551e+01,1.249694429251632677e+01,1.772102535719935545e+01,2.111589115622251001e+01,1.258012041885517718e+01,2.609891732166373757e+01
2.000000000000000000e+01,7.648750019639769526e-01,7.575487042769946111e-01,1.172843616290777158e+00,1.172488127544917713e+00,9.687674655842825056e-01,1.093753620959764472e+00,1.057294494180626820e+00,9.595364441551388346e-01,8.212827288610525800e-01,1.150533868231834678e+00,1.183670644223970392e+00,1.237423672349974746e+00,4.410725009976621536e-01,2.113261075970242331e+01,1.932932297182892967e+01,1.599757217069806892e+01,2.566019892978323469e+01,2.544981074778896613e+01,5.522607636718101176e+00,1.320354490868517061e+01,1.563484461059214325e+01,1.536564606847285930e+01,2.075240020476866931e+01,2.333005254290577568e+01,1.828302804228542655e+01,2.035733360511125767e+01,9.910314981634090969e+00,1.412794712391060692e+01,2.660978798858895189e+01
2.100000000000000000e+01,1.269106362196275040e+00,7.154756386842539007e-01,7.402687121966589068e-01,1.405053521322915611e+00,1.011728757005378565e+00,1.135326479444656478e+00,1.021671870504445634e+00,1.133073312957655343e+00,1.072503276444746190e+00,1.190200089196635336e+00,1.145967578447921076e+00,1.517994461338733503e+00,6.186777066541310210e-01,3.434657236276044046e+01,1.911575734678550731e+01,1.848832807668140532e+01,2.360028484016240924e+01,2.581288698119583103e+01,8.460385311779324624e+00,1.403796867527234227e+01,1.881534067870141769e+01,2.103481719592161170e+01,2.262912408720526258e+01,1.315366775406791433e+01,2.253266865646009620e+01,2.669927141853892039e+01,2.028778530084721154e+01,1.435840085160472057e+01,2.534740794154047094e+01
2.200000000000000000e+01,1.358188240769123034e+00,9.951083392459629806e-01,8.071216911025118623e-01,6.684704779009089659e-01,1.023624309722074965e+00,9.461441719482240886e-01,1.008482684925299466e+00,1.045982431050144879e+00,8.173750814086516714e-01,1.086589845965100887e+00,1.141095437978298488e+00,1.917773108538944893e+00,2.075169732119560573e-01,2.992680264936153378e+01,1.670605831968207156e+01,1.745024745989091031e+01,2.606070007153128643e+01,2.688786575150846048e+01,9.231655610931289502e+00,1.279514665488359881e+01,2.020654846109154334e+01,2.209158870399505759e+01,2.321139892612314526e+01,2.347476122802629916e+01,2.106711301214852128e+01,2.423724446340031946e+01,1.794396549013553610e+01,1.231166067174374845e+01,2.655133124752473961e+01
2.300000000000000000e+01,1.389022787907230772e+00,5.648539866207868965e-01,5.054472172897800375e-01,6.384838380569876071e-01,1.129607653259018685e+00,9.771642503654005552e-01,1.079197037852906105e+00,8.648389717103424079e-01,9.381899928678503198e-01,1.012433825027847512e+00,1.099372239460953748e+00,1.362728427888217908e+00,6.021413175806455964e-01,3.649676018245375531e+01,1.754830222677674811e+01,1.955357433867337846e+01,2.462561436193184150e+01,2.317868387043000666e+01,7.115724496848850222e+00,9.102850023501355636e+00,1.642124018185895906e+01,1.374748951641926453e+01,1.618656285351986668e+01,2.260028275121371166e+01,2.409361907868268560e+01,1.484851243052642111e+01,2.272744758493085016e+01,1.482236421990265640e+01,2.781618853901606769e+01
2.400000000000000000e+01,1.333360605602156745e+00,1.153047465487464951e+00,6.070395525895964095e-01,9.320204634206703531e-01,9.029226521843949360e-01,9.924307029876217046e-01,9.419321854705555719e-01,1.101123029244507112e+00,1.001009934393479517e+00,1.100824895903212086e+00,1.150357677975667015e+00,1.794870029119681742e+00,2.772979829301190913e-01,2.069198622109384189e+01,1.522473474536367455e+01,1.584170043470075484e+01,2.697011917776724488e+01,2.256028400182655957e+01,7.175840016094060303e+00,1.136206804998343856e+01,1.920399535938188862e+01,2.229781413902237119e+01,2.054071283953020810e+01,2.187079274050872257e+01,1.545591303587497833e+01,1.787759730540996728e+01,2.082713698635011923e+01,1.177326258587875074e+01,2.979473339998195769e+01
2.500000000000000000e+01,6.193720016810830842e-01,5.843686648451756893e-01,1.225458160485622949e+00,1.167431563199210487e+00,8.643208496462573276e-01,8.579274866382755604e-01,1.076403708349140009e+00,1.003299065394645417e+00,8.828729487099846729e-01,1.107895127697710924e+00,1.177340646557061055e+00,1.437125749030279120e+00,6.613298880788587297e-01,3.773033443308605683e+01,1.672808878557578183e+01,1.607650718623947839e+01,2.230729530140804684e+01,2.243651184625996819e+01,7.013030266614551422e+00,6.553439344872632688e+00,1.689359707006492783e+01,2.169351490357868784e+01,1.801814014620132198e+01,2.238468457719177707e+01,1.949974009010777110e+01,1.662340698255020754e+01,1.041937827285185314e+01,1.241260365885731964e+01,2.535332984760461272e+01
2.600000000000000000e+01,1.314200279487204970e+00,1.333998833416481400e+00,7.674337262082244759e-01,8.999233722151380732e-01,9.783529039174045927e-01,8.552008902745451557e-01,9.603634435003314263e-01,8.616222471602116295e-01,8.102894476610159602e-01,1.089496042946821452e+00,1.077839155319319175e+00,1.663066406508483475e+00,3.352467612142757125e-01,2.890436170124130655e+01,1.858583559032694410e+01,1.935756896869926535e+01,2.698526762845654048e+01,2.445967459318197257e+01,5.444192400358724981e+00,1.134580273340414180e+01,2.478558031863872912e+01,1.515267521213504232e+01,2.527930625512570728e+01,1.244976495550422335e+01,1.415294452042048690e+01,2.526429730822814435e+01,1.936584373889900945e+01,1.342494900716800821e+01,2.900933919892125701e+01
2.700000000000000000e+01,5.460432425179861937e-01,7.514600860349145428e-01,1.239837345289370951e+00,1.140295571213165271e+00,9.370368555715697934e-01,1.049617199247380617e+00,1.095593647314979213e+00,9.344461241959284292e-01,1.095151662549181282e+00,1.044188116909111841e+00,1.191929064874780675e+00,1.780777916157296525e+00,3.318496081061584335e-01,2.996112375143955120e+01,1.687334576538980713e+01,1.627379472156371065e+01,2.286218590977187404e+01,2.585161234841074318e+01,9.492434433729448173e+00,7.028544669166076453e+00,1.623712279450507978e+01,1.838255502480358317e+01,1.377407033067812137e+01,1.328745124345293860e+01,1.449723732033378987e+01,2.466310402870090002e+01,1.272056537904115281e+01,1.366802967600108509e+01,2.623818917932433337e+01
2.800000000000000000e+01,1.433575868340076553e+00,5.595790678041364652e-01,1.110084254044526819e+00,5.724006073137357653e-01,1.116091856083028411e+00,1.088869642756429945e+00,1.093611839372866212e+00,1.120970417912551031e+00,1.090450342322315080e+00,1.030084221658738919e+00,1.052198396804769009e+00,1.477940655069967635e+00,2.035861227608417590e-01,3.786298526801736841e+01,1.577785682579301607e+01,1.691857559443299408e+01,2.207497823292699479e+01,2.602091226501951482e+01,8.513483448731145486e+00,8.833654151037269031e+00,1.544670185402938678e+01,2.585037351993277355e+01,2.142268419149901604e+01,1.386391353640908441e+01,2.597795965256466744e+01,2.653888765254418303e+01,2.197882930091347120e+01,1.090091183920065276e+01,2.682518430279540667e+01
2.900000000000000000e+01,9.180930900529264971e-01,1.340386028668945073e+00,1.495011764175912417e+00,5.700627420726280814e-01,1.122303494762747489e+00,9.648600196244512262e-01,1.118376004076001129e+00,8.559348314995121054e-01,1.109422080790183784e+00,1.012969353281981011e+00,1.080000145041577042e+00,1.853340399411672390e+00,6.155349437886137309e-01,3.995780081339213297e+01,1.935809184650131698e+01,1.845036334803124589e+01,2.213229812537559127e+01,2.330636848004065698e+01,8.672965497840788629e+00,6.987561224655872927e+00,1.773210456624153863e+01,1.377881802862579619e+01,1.336665407377245884e+01,1.880614781929373081e+01,1.838003364285480501e+01,1.595051878447772253e+01,8.416911498720452300e+00,1.012691614162614329e+01,2.669770914682398200e+01
3.000000000000000000e+01,9.158226753927420916e-01,7.993446918978630578e-01,1.382637045964081546e+00,1.072874991842902359e+00,1.065725907779512704e+00,9.989682282915502975e-01,1.128920341756678436e+00,8.983253289532597829e-01,8.111630089609134231e-01,1.024880303858523689e+00,1.048850323994904299e+00,1.070861536895580723e+00,3.489188943212057636e-01,3.807110299032419221e+01,1.927800284347206272e+01,1.651797327502857016e+01,2.499161577177650528e+01,2.252821542061768412e+01,8.060811876678425136e+00,1.035101103584213433e+01,1.987606753724930542e+01,2.112112575488666266e+01,1.547933298412803715e+01,1.518654712688038977e+01,2.632379580133532571e+01,2.442811752069968279e+01,1.626761786830680379e+01,1.041810042324868135e+01,2.894136005725599858e+01
3.100000000000000000e+01,1.169434379406216085e+00,1.362150227130979996e+00,1.264043660136055403e+00,1.358548633736776923e+00,1.045729136766379685e+00,1.008883261412609533e+00,8.924901007177250545e-01,1.055760767710315129e+00,1.087855803035352675e+00,1.017168060061843571e+00,1.003471948115119305e+00,1.030920566330024268e+00,4.957513350885465186e-01,2.877926256451970133e+01,1.660175703927226110e+01,1.720363083028272300e+01,2.355408379765882643e+01,2.541017726439574531e+01,7.344837556662837663e+00,6.221471798761134764e+00,2.150570561298768979e+01,1.277629350474824577e+01,1.685586337477145236e+01,1.510295575800470580e+01,2.293598879398591350e+01,1.820138790848532295e+01,1.450982613264844190e+01,1.202815046473945237e+01,2.620833448853948511e+01
3.200000000000000000e+01,9.089537472928967965e-01,5.414363818676889428e-01,1.098942278047745802e+00,7.292961661528415407e-01,1.128142829599965147e+00,9.620922735172207085e-01,1.095335038681473971e+00,1.144144190178608023e+00,9.080745655644113512e-01,1.146097324790512184e+00,1.105541921551389972e+00,1.792219922885446071e+00,3.656951221339037605e-01,2.060894489068260427e+01,1.803607803503210860e+01,1.855848505383798042e+01,2.491448239114662755e+01,2.311000417524138584e+01,6.267115909516534522e+00,5.909689702910449149e+00,2.191214880965251766e+01,1.600958923857717053e+01,1.420769126838068530e+01,2.430956323463503566e+01,1.385759283513336015e+01,2.358895180629050614e+01,1.714736333482767350e+01,1.226591536595261900e+01,2.517841123742747200e+01
3.300000000000000000e+01,5.031058778326430447e-01,9.254287072694727945e-01,1.311399734140791917e+00,8.093262136398212681e-01,1.047732985819830542e+00,1.088600942269873917e+00,1.005771942792794249e+00,1.077876719388531246e+00,1.111175045910343995e+00,1.130366815566108185e+00,1.121628796097390968e+00,1.197498570729303768e+00,2.844966434699629509e-01,2.287644935034649762e+01,1.727393787371829248e+01,1.654926409371943308e+01,2.531880237162677361e+01,2.630281158349950843e+01,9.687989973618668316e+00,6.546338830542937082e+00,1.678240604861076335e+01,1.688128941075935785e+01,2.456358610282633848e+01,1.382207975934615085e+01,1.775988408786804840e+01,1.680813112054198655e+01,1.607935950477318698e+01,1.056192872833718965e+01,2.642983122519360606e+01
3.400000000000000000e+01,7.104971151233980819e-01,6.075764106305399093e-01,1.372102484341478412e+00,9.381132288575588785e-01,8.520901038805323013e-01,1.024079860762415306e+00,1.013612415115843657e+00,1.108828610717017771e+00,8.889818764257998440e-01,1.094230503878115712e+00,1.189970991257756960e+00,1.776838086208416545e+00,5.749269317806668944e-01,3.258250644187383216e+01,1.991151757273586753e+01,1.825629089446163889e+01,2.577909750541873279e+01,2.564375879730973651e+01,5.061924616442854408e+00,1.335110823456035156e+01,1.985031162137716620e+01,2.500517474346201752e+01,2.368313776688637518e+01,1.605745150275108912e+01,1.408377365633454836e+01,1.210268449718151196e+01,1.966797491561576194e+01,1.171945565930821864e+01,2.959639840331765370e+01
3.500000000000000000e+01,1.040377981306048527e+00,1.436908736051697222e+00,1.381336850596512900e+00,1.229226516954164961e+00,1.144186696315217411e+00,9.991328081653958471e-01,9.130926041787061909e-01,1.065478550465764673e+00,1.126792270586369771e+00,1.024234592058422599e+00,1.097927265622592241e+00,1.187314261863226195e+00,4.211325068839975039e-01,3.118093152746922669e+01,1.597267578070376715e+01,1.556218520086060231e+01,2.384748392906188030e+01,2.651301594535502204e+01,6.817351617306973921e+00,6.529026762709317921e+00,1.540600371503292720e+01,1.855698067746570956e+01,1.624552062105968275e+01,1.626625857736546266e+01,1.844809330153350402e+01,2.021301760708260531e+01,1.257502421042701002e+01,1.079153656187399335e+01,2.669475170461596392e+01
3.600000000000000000e+01,7.438387506866265264e-01,6.857255127860389932e-01,9.783031646759128286e-01,1.332262224290788666e+00,1.127605167550357335e+00,9.444228492244027828e-01,1.049712025081116717e+00,8.707228726779785433e-01,1.018692943290504971e+00,1.024098131282234592e+00,1.093681266662136942e+00,1.254979911201135723e+00,4.690965109151875589e-01,2.522129739555545669e+01,1.651808523893775771e+01,1.766579164297717952e+01,2.211610098912895950e+01,2.661601259011284881e+01,5.343810798493301206e+00,5.677368628846743093e+00,2.090258873723409749e+01,2.234727595084666518e+01,2.473332007827894330e+01,2.275508815268684515e+01,2.161424501481333849e+01,2.315440323820666890e+01,1.736828002815630612e+01,1.079944119498720312e+01,2.981010152012198944e+01
3.700000000000000000e+01,1.453226711085821021e+00,1.087430013696611297e+00,8.068716628463088458e-01,5.027686128000929955e-01,9.906408208212557076e-01,1.080259215255592320e+00,9.057873199987525048e-01,1.146030041428223178e+00,1.074498754154582514e+00,1.067499684073635047e+00,1.144433382210711780e+00,1.655031011074340697e+00,3.687632838975939409e-01,2.041057399944592987e+01,1.509388205061573096e+01,1.575204411483056077e+01,2.342060564735436401e+01,2.562760332599017588e+01,6.506976475987658937e+00,1.107566608368730421e+01,1.603341917991151533e+01,1.611718094211371621e+01,1.746580402289530554e+01,1.690744810452637381e+01,1.715458476357046536e+01,2.611623123535256141e+01,1.843266617889045023e+01,1.210706846240138468e+01,2.704535989863284584e+01
