Rank,Realization,Year,Week,RJLWestWTPdem,DJLWestWTPdem,OJLWestWTPdem
0,2,32,15,20.2504,76.2899,7.899
0,2,32,16,20.1695,80.2319,7.61453
0,2,32,17,18.349,80.3466,8.97027
0,2,32,18,21.633,79.9134,8.71254
0,2,32,19,18.5445,80.8308,8.43484
0,2,32,20,17.8213,83.2249,6.7106
0,2,32,21,21.5185,105.246,8.78659
0,2,32,22,22.8127,90.5776,8.07459
0,2,32,23,25.4188,79.7687,8.72419
0,2,32,24,20.9918,99.1651,10.4654
0,2,32,25,30.1075,87.6382,9.38175
0,2,32,26,23.8307,97.2717,9.72142
0,2,32,27,21.9819,89.8678,9.2461
0,2,32,28,20.6779,105.469,9.48987
0,2,32,29,19.5498,102.746,11.3387
0,2,32,30,20.3408,104.904,10.2874
0,2,32,31,19.0246,103.55,8.82926
0,2,32,32,21.6154,101.796,9.37337
0,2,32,33,21.9034,98.8143,10.1529
0,2,32,34,28.5884,101.712,10.3449
0,2,32,35,17.5653,103.675,10.4714
0,2,32,36,17.2231,98.9425,12.0883
0,2,32,37,21.4968,94.1365,10.8092
0,2,32,38,16.5543,94.5275,9.79702
0,2,32,39,15.8328,99.134,10.4802
0,2,32,40,17.3607,106.781,10.0725
0,2,32,41,16.9444,103.08,10.7766
0,2,32,42,16.4211,107.113,9.29278
0,2,32,43,12.9077,112.64,10.2956
0,2,32,44,16.1164,104.213,9.45985
0,2,32,45,16.122,102.87,9.84131
0,2,32,46,13.075,101.119,11.5416
0,2,32,47,15.6505,98.8527,9.09533
0,2,32,48,14.9954,98.9009,10.6289
0,2,32,49,14.0033,103.72,9.69063
0,2,32,50,14.6998,97.3998,10.2836
0,2,32,51,17.4667,70.3856,6.17346
0,2,32,52,20.3568,102.136,10.6732
0,2,33,1,19.147,69.329,7.61746
0,2,33,2,18.8897,67.0082,8.11347
0,2,33,3,18.0376,80.7616,7.52767
0,2,33,4,18.4936,79.5179,8.2268
0,2,33,5,20.1359,73.6047,8.3701
0,2,33,6,16.9252,83.7343,7.83757
0,2,33,7,18.0067,82.318,7.44684
0,2,33,8,20.6969,78.2052,8.13826
0,2,33,9,19.7142,73.9915,8.3678
0,2,33,10,18.7679,79.8382,7.83
0,2,33,11,17.6481,74.2397,7.54448
0,2,33,12,19.1707,82.0402,8.16625
0,2,33,13,18.5646,83.8953,8.35778
0,2,33,14,19.1502,83.9231,7.16384
0,2,33,15,19.6633,79.3408,7.37642
0,2,33,16,18.3759,81.7915,7.5919
0,2,33,17,18.337,84.035,8.52679
0,2,33,18,19.5,70.8324,9.24376
0,2,33,19,25.9406,84.0308,10.0919
0,2,33,20,19.5067,106.395,9.43535
0,2,33,21,27.0549,74.9108,8.55357
0,2,33,22,29.3557,86.9257,8.35644
0,2,33,23,30.24,105.501,7.47258
0,2,33,24,20.8049,86.3988,8.85584
0,2,33,25,14.4023,98.2933,11.4116
0,2,33,26,23.3661,91.5484,9.68266
0,2,33,27,20.3275,91.1402,9.60374
0,2,33,28,21.9854,103.783,11.3063
0,2,33,29,28.2211,103.787,10.5368
0,2,33,30,27.1946,84.8374,10.6309
0,2,33,31,27.1375,98.4934,10.8223
0,2,33,32,27.0694,102.244,9.72725
0,2,33,33,27.4992,86.4614,11.9473
0,2,33,34,26.6539,94.234,10.8456
0,2,33,35,24.2404,109.869,11.9336
0,2,33,36,20.7,102.288,9.4876
0,2,33,37,26.1437,79.1234,10.5588
0,2,33,38,21.1489,76.0055,9.34995
0,2,33,39,22.4348,91.1253,11.7048
0,2,33,40,22.1987,85.4633,10.7677
0,2,33,41,21.999,84.21,9.84075
0,2,33,42,19.6591,81.1928,9.07231
0,2,33,43,19.8445,88.8194,8.44064
0,2,33,44,14.4194,82.7537,9.07926
0,2,33,45,17.8485,82.4911,8.94818
0,2,33,46,18.0681,82.9527,8.41742
0,2,33,47,18.3711,85.2357,8.4351
0,2,33,48,18.0658,67.0717,9.01857
0,2,33,49,18.3641,68.5256,7.55057
0,2,33,50,17.8259,72.6026,8.25357
0,2,33,51,17.5452,68.4675,7.61784
0,2,33,52,19.8084,93.9781,9.48435
0,2,34,1,18.7835,71.9961,7.77131
0,2,34,2,18.9042,79.4056,8.03219
0,2,34,3,20.956,74.8051,8.45204
0,2,34,4,19.2343,75.4311,8.13055
0,2,34,5,17.9813,73.748,8.45777
0,2,34,6,18.4402,73.4581,8.09706
0,2,34,7,18.1481,78.9927,7.68833
0,2,34,8,18.2295,87.7475,8.06362
0,2,34,9,20.8182,75.4633,7.99243
0,2,34,10,18.6284,82.202,7.40295
0,2,34,11,19.6195,85.6762,7.20606
0,2,34,12,20.8379,69.9281,8.65457
0,2,34,13,17.8321,79.7993,8.23739
0,2,34,14,19.5616,79.9611,9.10026
0,2,34,15,18.695,87.0895,5.90919
0,2,34,16,15.0046,80.7886,8.85933
0,2,34,17,17.3914,89.1914,9.88605
0,2,34,18,20.0324,78.7948,8.60929
0,2,34,19,18.4453,88.6198,8.49343
0,2,34,20,19.7956,81.2581,8.05284
0,2,34,21,20.4598,87.3799,8.51696
0,2,34,22,19.9439,100.496,9.89495
0,2,34,23,30.24,97.2664,10.1183
0,2,34,24,22.2984,81.4297,9.83179
0,2,34,25,25.0993,106.391,9.79551
0,2,34,26,27.3087,102.949,9.24623
0,2,34,27,18.6784,87.1905,9.66096
0,2,34,28,25.3058,94.8935,10.9791
0,2,34,29,25.2488,98.2984,10.2496
0,2,34,30,26.8033,103.616,9.92096
0,2,34,31,14.0705,99.9444,10.1228
0,2,34,32,24.1991,111.289,8.17872
0,2,34,33,23.5122,113.4,8.75665
0,2,34,34,23.1749,89.7287,10.6019
0,2,34,35,17.9333,113.4,11.426
0,2,34,36,20.1586,113.4,9.81096
0,2,34,37,23.6929,107.647,9.66243
0,2,34,38,19.5664,100.646,11.6888
0,2,34,39,18.3302,104.632,10.0219
0,2,34,40,19.3085,107.18,10.1536
0,2,34,41,21.2612,107.32,11.727
0,2,34,42,16.1988,97.9517,10.5527
0,2,34,43,13.8363,101.812,9.89553
0,2,34,44,19.3432,113.074,10.889
0,2,34,45,16.2683,113.4,9.75132
0,2,34,46,16.3973,113.4,9.52902
0,2,34,47,17.1995,103.318,7.86266
0,2,34,48,16.5884,106.478,8.98356
0,2,34,49,16.3412,108.169,8.40855
0,2,34,50,15.8252,113.4,9.7477
0,2,34,51,17.5002,94.9463,8.26159
0,2,34,52,20.0465,111.124,8.99419
0,2,35,1,19.1976,87.8443,6.88183
0,2,35,2,18.2541,80.2805,7.5833
0,2,35,3,20.1152,73.3499,7.64928
0,2,35,4,17.7467,75.6895,8.42624
0,2,35,5,19.3522,78.6675,7.42498
0,2,35,6,18.8226,82.4974,8.27387
0,2,35,7,19.3581,73.2763,8.31901
0,2,35,8,16.7479,77.7704,8.33949
0,2,35,9,21.6762,82.2228,8.37778
0,2,35,10,20.3018,81.9306,8.01062
0,2,35,11,18.9625,74.0586,7.79152
0,2,35,12,18.7635,81.552,7.197
0,2,35,13,16.9699,83.6778,7.129
0,2,35,14,20.7444,83.2125,8.04773
0,2,35,15,20.1811,80.7504,8.86945
0,2,35,16,19.6072,82.245,9.29468
0,2,35,17,20.8085,88.1228,8.85466
0,2,35,18,14.3673,81.6061,7.99138
0,2,35,19,15.4749,104.987,10.3962
0,2,35,20,9.88198,101.205,8.86754
0,2,35,21,18.7625,97.5031,7.84601
0,2,35,22,18.7486,87.0801,8.16776
0,2,35,23,22.6781,106.38,8.69045
0,2,35,24,26.1232,93.6191,9.88705
0,2,35,25,23.6209,93.9383,9.23621
0,2,35,26,25.5011,98.0934,9.94886
0,2,35,27,20.556,97.9273,9.56971
0,2,35,28,28.5155,113.4,10.3733
0,2,35,29,26.8577,97.5364,11.9557
0,2,35,30,30.24,104.483,9.81576
0,2,35,31,22.0532,102.948,10.3449
0,2,35,32,30.24,110.584,10.2906
0,2,35,33,28.6679,109.621,11.8134
0,2,35,34,29.6209,111.766,10.7739
0,2,35,35,26.9444,105.226,11.1747
0,2,35,36,21.0116,105.088,11.5515
0,2,35,37,30.24,113.4,11.2027
0,2,35,38,26.0586,113.4,12.4079
0,2,35,39,24.5351,113.4,10.9261
0,2,35,40,22.2244,106.895,11.5945
0,2,35,41,22.5558,113.4,10.5295
0,2,35,42,22.1594,113.4,10.1771
0,2,35,43,18.7568,113.4,10.7267
0,2,35,44,17.7496,113.4,8.95525
0,2,35,45,17.6184,113.4,10.7718
0,2,35,46,17.8372,110.405,10.1814
0,2,35,47,16.9579,93.6957,7.22012
0,2,35,48,16.6192,107.85,10.5961
0,2,35,49,18.3269,97.7181,10.8877
0,2,35,50,17.1874,107.802,9.87269
0,2,35,51,14.83,94.0401,8.04931
0,2,35,52,21.6949,84.7945,8.33517
0,2,36,1,18.0204,94.0297,7.52756
0,2,36,2,18.3566,79.6454,9.32019
0,2,36,3,15.9554,74.3491,8.56644
0,2,36,4,20.6338,81.1566,8.71973
0,2,36,5,19.3101,79.2271,8.14252
0,2,36,6,19.3373,81.041,8.03528
0,2,36,7,17.029,74.5084,8.02019
0,2,36,8,19.7361,79.6768,8.27734
0,2,36,9,22.0224,75.9719,8.2191
0,2,36,10,18.5675,71.408,8.21315
0,2,36,11,19.6145,78.7069,7.42355
0,2,36,12,17.7046,80.5776,8.32278
0,2,36,13,19.4186,77.3978,8.61908
0,2,36,14,18.688,79.0712,9.1906
0,2,36,15,19.526,80.9001,8.3909
0,2,36,16,18.3535,81.3714,9.39848
0,2,36,17,19.1375,83.1756,9.01263
0,2,36,18,21.0215,90.9319,9.40157
0,2,36,19,29.2024,85.8103,7.86759
0,2,36,20,17.7041,88.9418,8.78734
0,2,36,21,22.5583,97.8072,8.65289
0,2,36,22,17.9416,86.8039,9.29027
0,2,36,23,30.0633,95.6739,10.0974
0,2,36,24,22.3914,101.106,8.44134
0,2,36,25,30.24,99.8611,9.35988
0,2,36,26,24.6901,96.1059,9.82181
0,2,36,27,22.3462,95.3117,11.4218
0,2,36,28,23.1377,97.2343,9.88646
0,2,36,29,26.2347,105.375,10.8387
0,2,36,30,24.3771,112.261,10.298
0,2,36,31,28.4974,95.2365,10.7823
0,2,36,32,26.6331,105.939,10.2735
0,2,36,33,19.6341,94.1418,12.3627
0,2,36,34,24.2488,92.5371,11.245
0,2,36,35,19.4693,105.762,10.9432
0,2,36,36,20.1211,97.6807,11.8497
0,2,36,37,25.0817,105.44,12.5952
0,2,36,38,17.9571,100.138,9.15813
0,2,36,39,19.2669,103.595,10.031
0,2,36,40,20.3904,106.734,10.7101
0,2,36,41,18.4135,93.1608,8.7739
0,2,36,42,22.1171,90.8253,9.38958
0,2,36,43,19.5054,96.9692,8.93129
0,2,36,44,18.2702,92.2603,9.6916
0,2,36,45,15.703,88.026,8.9731
0,2,36,46,16.6188,89.3289,9.43488
0,2,36,47,13.0738,74.9188,9.42584
0,2,36,48,21.2142,72.3944,7.24135
0,2,36,49,18.2489,78.8631,9.08748
0,2,36,50,19.5566,78.1169,8.12864
0,2,36,51,19.5774,78.7518,7.63111
0,2,36,52,20.5255,71.5734,8.95754
0,2,37,1,19.0204,67.0496,6.96034
0,2,37,2,19.9533,79.1462,8.01946
0,2,37,3,20.5917,75.6289,7.03374
0,2,37,4,20.5962,69.9435,8.54584
0,2,37,5,19.1718,81.9927,8.0004
0,2,37,6,17.9649,83.9755,7.8972
0,2,37,7,18.3132,73.2235,7.60731
0,2,37,8,21.5833,79.908,8.12641
0,2,37,9,19.5858,81.969,8.0161
0,2,37,10,17.3108,78.6232,7.57494
0,2,37,11,18.2813,79.809,7.18947
0,2,37,12,20.7203,85.499,8.55449
0,2,37,13,20.1186,79.1052,7.92837
0,2,37,14,21.3557,90.7533,9.24131
0,2,37,15,21.4496,80.4312,8.32428
0,2,37,16,18.8495,83.7438,8.05244
0,2,37,17,19.0144,90.7692,9.28565
0,2,37,18,19.3905,98.6125,9.40696
0,2,37,19,22.7139,110.756,9.77465
0,2,37,20,20.0771,90.2555,9.06532
0,2,37,21,21.0946,93.8091,9.62112
0,2,37,22,25.1564,99.4182,10.4784
0,2,37,23,23.5906,104.373,11.862
0,2,37,24,26.3577,86.2863,9.51865
0,2,37,25,25.8106,100.513,10.5169
0,2,37,26,28.2148,96.9735,9.14523
0,2,37,27,27.6113,89.1416,10.3161
0,2,37,28,22.3496,113.4,9.78193
0,2,37,29,23.3704,102.971,10.3859
0,2,37,30,25.9871,95.516,10.1463
0,2,37,31,23.9428,100.621,10.5642
0,2,37,32,28.4849,106.476,10.3566
0,2,37,33,24.5148,79.5436,9.42956
0,2,37,34,25.3827,99.7654,10.7596
0,2,37,35,17.6274,95.737,11.4788
0,2,37,36,16.7879,101.795,10.6135
0,2,37,37,27.7276,113.4,12.5486
0,2,37,38,23.4732,95.0227,11.3521
0,2,37,39,19.7956,102.935,10.2285
0,2,37,40,22.6546,92.8953,9.54337
0,2,37,41,23.546,90.0368,10.0706
0,2,37,42,22.3313,82.892,9.95145
0,2,37,43,24.5336,98.4181,9.24646
0,2,37,44,23.5534,93.6411,9.09589
0,2,37,45,19.5443,81.2471,9.75106
0,2,37,46,18.5923,74.7823,9.28499
0,2,37,47,14.2486,84.804,6.67873
0,2,37,48,16.6159,91.7211,7.9654
0,2,37,49,15.8502,82.676,8.66404
0,2,37,50,15.9353,79.735,8.54226
0,2,37,51,19.7936,73.2121,7.95568
0,2,37,52,21.2488,72.6369,9.44807
0,2,38,1,20.2035,71.809,7.24261
0,2,38,2,20.1931,71.865,8.35433
0,2,38,3,20.9673,94.9402,8.59862
0,2,38,4,19.682,77.5519,8.31356
0,2,38,5,20.5552,79.3654,8.83773
0,2,38,6,19.4069,80.3116,8.41935
0,2,38,7,18.1436,76.4037,7.24624
0,2,38,8,20.7096,84.5963,8.46705
0,2,38,9,21.3837,77.991,8.39451
0,2,38,10,19.9185,79.2213,7.21146
0,2,38,11,20.4874,80.9383,6.98886
0,2,38,12,19.1092,74.0488,8.3355
0,2,38,13,21.0017,78.991,8.72078
0,2,38,14,18.6771,72.2577,8.65989
0,2,38,15,20.063,81.5224,8.42955
0,2,38,16,20.8074,88.228,9.23293
0,2,38,17,22.1952,93.2867,9.30306
0,2,38,18,18.6417,91.9898,9.61061
0,2,38,19,19.7943,101.995,9.02684
0,2,38,20,22.6856,105.84,9.66643
0,2,38,21,19.4608,96.8667,9.35375
0,2,38,22,29.1709,103.076,10.1169
0,2,38,23,30.24,93.0299,9.00116
0,2,38,24,29.1798,96.4407,9.21748
0,2,38,25,19.5464,94.1252,11.3719
0,2,38,26,27.5955,108.638,9.51433
0,2,38,27,16.5877,112.243,9.72104
0,2,38,28,21.7091,103.239,12.605
0,2,38,29,24.924,99.2596,10.2776
0,2,38,30,29.368,96.4661,10.4926
0,2,38,31,24.4917,99.0043,10.7379
0,2,38,32,19.5931,83.3559,9.95797
0,2,38,33,22.0864,93.4708,12.5437
0,2,38,34,25.6313,98.6468,9.83846
0,2,38,35,20.8002,105.901,10.6253
0,2,38,36,19.0525,81.8386,11.5487
0,2,38,37,20.5261,102.635,10.6184
0,2,38,38,21.5604,108.744,11.8466
0,2,38,39,23.1454,101.997,9.67935
0,2,38,40,22.0958,102.431,11.8209
0,2,38,41,21.1384,105.863,10.9221
0,2,38,42,20.231,109.088,10.7514
0,2,38,43,23.2155,103.481,10.319
0,2,38,44,19.3545,85.0789,11.1398
0,2,38,45,20.0442,91.002,8.82928
0,2,38,46,22.7087,89.3326,10.9724
0,2,38,47,21.0943,80.2559,9.67091
0,2,38,48,20.0168,80.7308,6.52563
0,2,38,49,16.4784,86.22,8.89015
0,2,38,50,14.6884,89.7731,8.50624
0,2,38,51,19.171,90.0592,8.25172
0,2,38,52,15.8429,96.5411,9.92289
0,2,39,1,20.8497,77.5907,7.55942
0,2,39,2,19.6974,72.2148,8.66165
0,2,39,3,19.2915,83.2731,7.69668
0,2,39,4,17.6881,81.7883,7.99812
0,2,39,5,21.8426,82.5492,8.41407
0,2,39,6,18.4222,86.2593,8.59478
0,2,39,7,19.1589,87.029,8.27284
0,2,39,8,19.9759,83.6677,8.5191
0,2,39,9,21.4006,89.2056,8.08969
0,2,39,10,19.8006,80.1073,8.99666
0,2,39,11,22.4213,82.9169,8.54298
0,2,39,12,19.8395,84.3083,8.78204
0,2,39,13,18.779,80.685,8.92225
0,2,39,14,20.8826,85.9921,8.92351
0,2,39,15,18.2575,83.4312,7.47946
0,2,39,16,19.0678,93.6825,8.96999
0,2,39,17,21.0746,95.4239,8.84173
0,2,39,18,24.6167,89.1872,10.2589
0,2,39,19,17.9884,90.9525,10.8018
0,2,39,20,22.4807,97.6176,9.27085
0,2,39,21,20.906,99.0607,11.2211
0,2,39,22,23.945,90.3463,8.14078
0,2,39,23,25.6294,95.9482,8.80908
0,2,39,24,26.0975,86.3564,7.25343
0,2,39,25,25.6119,94.2028,9.48489
0,2,39,26,26.6669,98.3659,9.76098
0,2,39,27,29.6999,108.316,11.0838
0,2,39,28,20.6085,112.565,10.0339
0,2,39,29,23.9241,109.892,11.2729
0,2,39,30,25.8716,109.976,9.98503
0,2,39,31,22.2984,103.763,9.8755
0,2,39,32,27.5324,113.4,9.85065
0,2,39,33,27.1652,113.042,10.3212
0,2,39,34,25.8808,113.4,11.3661
0,2,39,35,28.1884,101.32,13.0563
0,2,39,36,26.2114,88.829,10.7413
0,2,39,37,22.8996,99.4439,12.7819
0,2,39,38,21.0005,93.5079,11.3692
0,2,39,39,22.6479,106.459,10.2775
0,2,39,40,24.2587,92.9362,11.0679
0,2,39,41,21.0289,100.621,11.0488
0,2,39,42,26.0119,92.11,10.6121
0,2,39,43,28.5857,103.057,10.7389
0,2,39,44,20.9153,94.9729,10.6985
0,2,39,45,28.5425,96.5389,9.92239
0,2,39,46,25.9558,106.381,10.7893
0,2,39,47,26.1025,109.955,8.66851
0,2,39,48,26.6263,110.723,9.75082
0,2,39,49,25.2083,112.789,10.0507
0,2,39,50,28.0058,95.8877,10.3433
0,2,39,51,24.4344,94.1162,10.7722
0,2,39,52,26.4229,120.411,9.16984
0,2,40,1,22.5418,89.9821,9.19483
0,2,40,2,23.537,88.5198,10.1665
0,2,40,3,23.7579,100.241,10.177
0,2,40,4,18.4015,77.8085,9.33709
0,2,40,5,20.0508,82.7519,8.10127
0,2,40,6,14.3941,81.7013,9.50452
0,2,40,7,17.2639,82.3189,10.5161
0,2,40,8,21.3535,87.5902,9.23292
0,2,40,9,24.5944,79.2835,9.66595
0,2,40,10,22.8273,78.0625,8.81196
0,2,40,11,21.4432,78.2727,8.44572
0,2,40,12,21.9827,87.6794,9.22602
0,2,40,13,19.9918,83.6555,9.41611
0,2,40,14,19.0953,93.9645,8.59564
0,2,40,15,20.2145,90.8303,8.84112
0,2,40,16,17.8393,88.133,8.73358
0,2,40,17,16.1986,93.9165,9.93803
0,2,40,18,24.0678,76.9784,9.61138
0,2,40,19,26.3892,85.8379,8.67091
0,2,40,20,19.6326,95.0014,9.52659
0,2,40,21,27.3336,94.4552,8.4626
0,2,40,22,27.29,93.0236,9.81771
0,2,40,23,30.24,113.4,10.9889
0,2,40,24,29.3469,98.8104,9.55155
0,2,40,25,27.6171,90.8941,10.3195
0,2,40,26,27.7272,108.7,10.2343
0,2,40,27,21.9332,93.8914,10.1103
0,2,40,28,29.5953,103.869,10.7797
0,2,40,29,28.9354,113.4,11.5295
0,2,40,30,28.1769,99.1144,10.9266
0,2,40,31,20.7072,113.4,10.7028
0,2,40,32,29.6783,113.4,10.0149
0,2,40,33,23.1615,113.4,12.1287
0,2,40,34,24.4114,113.4,11.5803
0,2,40,35,22.1067,113.4,10.5114
0,2,40,36,20.8555,113.4,11.1194
0,2,40,37,26.0278,113.4,11.3306
0,2,40,38,20.0236,113.4,13.8353
0,2,40,39,23.3648,113.344,11.1544
0,2,40,40,25.258,113.4,11.2001
0,2,40,41,25.7351,113.4,10.7706
0,2,40,42,30.24,113.4,12.0795
0,2,40,43,26.1425,113.4,11.0924
0,2,40,44,25.1181,113.4,10.3174
0,2,40,45,23.976,111.287,11.1492
0,2,40,46,24.2451,113.4,11.7822
0,2,40,47,22.4945,113.4,9.57815
0,2,40,48,23.2012,113.4,10.4668
0,2,40,49,27.5331,113.4,8.17589
0,2,40,50,26.4162,113.4,8.83077
0,2,40,51,22.2515,80.2342,8.59798
0,2,40,52,21.0693,129.691,9.93295
0,2,41,1,18.6475,77.2676,7.56919
0,2,41,2,19.9358,84.1984,8.8809
0,2,41,3,22.1185,78.2131,7.91686
0,2,41,4,18.9523,85.3983,8.56987
0,2,41,5,20.5253,82.8496,8.70515
0,2,41,6,19.5667,81.4003,8.60149
0,2,41,7,19.6923,83.8722,8.7954
0,2,41,8,20.5494,84.0855,8.69441
0,2,41,9,23.694,80.76,8.69304
0,2,41,10,22.2247,85.7286,9.73055
0,2,41,11,19.6478,79.751,7.57363
0,2,41,12,19.6744,93.0934,9.09915
0,2,41,13,20.0779,83.2247,8.30056
0,2,41,14,19.3625,83.8276,8.64795
0,2,41,15,21.8308,80.1879,8.64751
0,2,41,16,22.6243,92.3285,9.16049
0,2,41,17,21.3135,90.7662,9.4925
0,2,41,18,13.5678,78.3556,8.84408
0,2,41,19,18.6706,102.078,11.8557
0,2,41,20,23.9617,99.4126,10.2165
0,2,41,21,21.0171,96.9757,9.78362
0,2,41,22,20.8542,100.567,11.2816
0,2,41,23,23.0683,113.4,10.2617
0,2,41,24,24.5965,85.5305,7.59429
0,2,41,25,27.7454,101.58,11.15
0,2,41,26,30.24,109.238,10.7092
0,2,41,27,26.4227,108.223,10.4823
0,2,41,28,21.5115,108.284,10.5038
0,2,41,29,26.4276,103.81,10.9193
0,2,41,30,29.2454,99.3366,11.0389
0,2,41,31,19.6881,95.5097,9.83701
0,2,41,32,25.8203,99.6492,8.524
0,2,41,33,24.2518,113.4,10.2547
0,2,41,34,25.565,102.254,11.0297
0,2,41,35,21.1116,113.4,11.2178
0,2,41,36,17.1517,113.4,10.4734
0,2,41,37,21.2556,86.0894,10.9815
0,2,41,38,21.2721,101.446,12.2166
0,2,41,39,16.7005,113.4,10.6586
0,2,41,40,20.9953,102.7,12.0939
0,2,41,41,25.387,89.6663,10.0364
0,2,41,42,23.2826,88.876,10.4854
0,2,41,43,22.4286,97.8973,9.75557
0,2,41,44,21.2414,93.537,9.56299
0,2,41,45,20.9013,94.8236,9.60545
0,2,41,46,21.085,97.4485,9.90829
0,2,41,47,16.6269,73.5821,8.24469
0,2,41,48,18.9098,72.18,8.68207
0,2,41,49,18.1844,77.9905,9.50149
0,2,41,50,20.1819,79.311,8.80636
0,2,41,51,19.4908,83.7379,7.83467
0,2,41,52,23.6781,114.495,9.41834
0,2,42,1,20.3955,74.1372,7.65941
0,2,42,2,20.8536,75.7539,8.70431
0,2,42,3,19.3027,91.6104,7.7618
0,2,42,4,21.9324,81.1487,8.67514
0,2,42,5,18.6865,86.6055,8.8688
0,2,42,6,18.7883,79.7685,8.63049
0,2,42,7,22.0235,87.8451,8.4447
0,2,42,8,21.0829,86.367,8.8664
0,2,42,9,20.0152,86.5075,8.30923
0,2,42,10,20.3019,86.344,8.46506
0,2,42,11,22.3951,84.0521,7.97777
0,2,42,12,22.5707,81.9146,8.71559
0,2,42,13,18.9985,81.7277,8.35851
0,2,42,14,19.3552,86.3146,9.84568
0,2,42,15,21.8826,80.9387,8.91099
0,2,42,16,17.2053,81.5519,9.12212
0,2,42,17,17.4693,93.0095,10.2768
0,2,42,18,22.3022,87.2908,11.1195
0,2,42,19,22.0017,98.528,10.3986
0,2,42,20,18.6343,106.505,9.00108
0,2,42,21,30.24,81.7802,10.2875
0,2,42,22,20.7851,111.457,9.69281
0,2,42,23,25.9395,105.544,9.3695
0,2,42,24,30.24,112.565,9.30877
0,2,42,25,30.24,112.687,11.8735
0,2,42,26,26.0288,113.4,12.391
0,2,42,27,26.1071,100.929,10.6105
0,2,42,28,21.4693,104.475,10.7887
0,2,42,29,29.1978,105.351,10.2036
0,2,42,30,28.3231,109.569,10.5
0,2,42,31,26.6977,105.112,10.5673
0,2,42,32,25.8417,102.525,8.83348
0,2,42,33,26.2677,113.4,13.2615
0,2,42,34,26.1782,92.0171,11.5711
0,2,42,35,22.2184,113.4,10.5561
0,2,42,36,25.9379,102.703,11.0139
0,2,42,37,24.6611,110.682,10.4067
0,2,42,38,23.3758,113.4,11.1144
0,2,42,39,28.1363,105.835,9.71338
0,2,42,40,21.2704,109.049,11.1573
0,2,42,41,22.8294,93.4588,10.2022
0,2,42,42,24.2518,89.7403,10.8638
0,2,42,43,20.5553,91.2719,10.5253
0,2,42,44,17.3881,103.109,10.4318
0,2,42,45,16.5394,81.3634,9.8458
0,2,42,46,17.0824,97.0605,9.81211
0,2,42,47,18.3832,86.0345,9.77104
0,2,42,48,17.9456,91.4967,9.24548
0,2,42,49,15.6883,87.4009,8.56026
0,2,42,50,20.7086,81.2446,9.12553
0,2,42,51,20.2772,70.4345,8.00772
0,2,42,52,22.5381,99.5307,9.5739
0,2,43,1,20.7913,85.61,7.70281
0,2,43,2,18.568,74.9038,7.90525
0,2,43,3,17.4338,84.7334,8.19386
0,2,43,4,20.3672,85.0152,8.65061
0,2,43,5,21.8853,84.7175,9.18436
0,2,43,6,20.6396,85.2504,8.46296
0,2,43,7,19.5277,86.4306,8.78821
0,2,43,8,19.2543,82.4483,8.37621
0,2,43,9,23.5278,84.769,8.47208
0,2,43,10,17.5242,85.3898,7.86046
0,2,43,11,20.9858,79.9387,7.92685
0,2,43,12,22.6575,71.6202,8.63462
0,2,43,13,22.6132,85.0719,8.70897
0,2,43,14,20.5687,84.4476,9.26784
0,2,43,15,22.1959,93.3789,10.1273
0,2,43,16,21.4483,86.789,8.27663
0,2,43,17,20.8716,77.7829,7.75327
0,2,43,18,19.0743,83.1575,9.57003
0,2,43,19,24.5,101.719,8.8943
0,2,43,20,20.0559,93.7512,10.0343
0,2,43,21,26.2438,110.078,9.14476
0,2,43,22,23.3614,81.5273,10.688
0,2,43,23,23.3134,105.143,10.5771
0,2,43,24,28.0628,105.484,9.54501
0,2,43,25,27.8808,102.703,10.4075
0,2,43,26,30.24,95.861,11.4272
0,2,43,27,29.1833,103.564,10.1461
0,2,43,28,30.24,110.567,11.1864
0,2,43,29,29.5666,113.4,12.2775
0,2,43,30,27.3325,113.4,10.8823
0,2,43,31,30.24,110.682,12.5303
0,2,43,32,23.9301,113.4,12.1629
0,2,43,33,25.5394,113.4,10.7796
0,2,43,34,28.5471,113.4,12.5854
0,2,43,35,30.1172,113.4,12.0842
0,2,43,36,30.24,107.372,11.9157
0,2,43,37,26.8163,113.4,13.057
0,2,43,38,27.2953,113.4,15.2969
0,2,43,39,25.9593,113.4,12.2559
0,2,43,40,23.5874,113.4,10.0027
0,2,43,41,26.8634,106.388,10.2037
0,2,43,42,22.1703,87.991,10.4738
0,2,43,43,16.2501,80.964,10.3795
0,2,43,44,19.2552,99.5162,11.1354
0,2,43,45,23.9982,86.4297,9.94564
0,2,43,46,23.8147,82.221,9.3275
0,2,43,47,20.0593,81.1089,7.97202
0,2,43,48,22.2874,84.0975,8.38356
0,2,43,49,21.4007,80.3532,8.65734
0,2,43,50,16.3275,79.444,9.32859
0,2,43,51,21.0294,76.9074,7.81143
0,2,43,52,19.5526,88.0254,9.92984
0,2,44,1,19.9711,75.6619,7.98565
0,2,44,2,20.0294,78.0111,9.01927
0,2,44,3,22.4122,84.6551,8.04182
0,2,44,4,19.0439,78.8197,8.17688
0,2,44,5,21.7598,83.0275,8.61878
0,2,44,6,21.934,86.1949,8.73707
0,2,44,7,20.9323,86.5899,8.45442
0,2,44,8,21.2615,87.5034,9.04378
0,2,44,9,23.7673,89.8184,8.84676
0,2,44,10,20.1458,86.411,8.84088
